,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,weekly,weekly_lower,weekly_upper,seasonal,yhat
289,2017-04-23,0.872928176796,1.29382820341,-0.0113902612425,-0.0113902612425,1.29382820341,1.29382820341,0.968267985312,1.61424338374,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.28243794216
290,2017-04-24,0.875690607735,1.29505234513,-0.0120181735173,-0.0120181735173,1.29505234513,1.29505234513,0.962165631627,1.59747590658,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.28303417162
291,2017-04-25,0.878453038674,1.29627648686,0.0169020343757,0.0169020343757,1.29627648686,1.29627648686,0.982875991895,1.63677146494,0.0169020343757,0.0169020343757,0.0169020343757,0.0169020343757,1.31317852124
292,2017-04-26,0.881215469613,1.29750062859,0.0157095238346,0.0157095238346,1.29750062859,1.29750062859,1.01978482224,1.64470205803,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.31321015242
293,2017-04-27,0.883977900552,1.29872477032,-0.000525097159528,-0.000525097159528,1.29872477032,1.29872477032,0.976669859549,1.59713221178,-0.000525097159528,-0.000525097159528,-0.000525097159528,-0.000525097159528,1.29819967316
294,2017-04-28,0.886740331492,1.29994891204,-0.00703234098934,-0.00703234098934,1.29994891204,1.29994891204,0.980714944117,1.60724050046,-0.00703234098934,-0.00703234098934,-0.00703234098934,-0.00703234098934,1.29291657106
295,2017-04-29,0.889502762431,1.30117305377,-0.00164568530172,-0.00164568530172,1.30117305377,1.30117305377,0.980621964953,1.603707327,-0.00164568530172,-0.00164568530172,-0.00164568530172,-0.00164568530172,1.29952736847
296,2017-04-30,0.89226519337,1.3023971955,-0.0113902612425,-0.0113902612425,1.3023971955,1.3023971955,0.964658089733,1.59657852809,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.29100693426
297,2017-05-01,0.895027624309,1.30362133723,-0.0120181735173,-0.0120181735173,1.30362133723,1.30362133723,0.98137909736,1.60341862971,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.29160316371
298,2017-05-02,0.897790055249,1.30484547896,0.0169020343757,0.0169020343757,1.30484547896,1.30484547896,0.98515851391,1.6510924586,0.0169020343757,0.0169020343757,0.0169020343757,0.0169020343757,1.32174751333
299,2017-05-03,0.900552486188,1.30606962068,0.0157095238346,0.0157095238346,1.30606962068,1.30606962068,0.9905588203,1.61428634215,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.32177914452
300,2017-05-04,0.903314917127,1.30729376241,-0.000525097159509,-0.000525097159509,1.30729376241,1.30729376241,0.986069844753,1.60533833993,-0.000525097159509,-0.000525097159509,-0.000525097159509,-0.000525097159509,1.30676866525
301,2017-05-05,0.906077348066,1.30851790414,-0.00703234098933,-0.00703234098933,1.30851790414,1.30851790414,0.974797278078,1.58936126839,-0.00703234098933,-0.00703234098933,-0.00703234098933,-0.00703234098933,1.30148556315
302,2017-05-06,0.908839779006,1.30974204587,-0.00164568530171,-0.00164568530171,1.30974204587,1.30974204587,0.991374168084,1.62371137391,-0.00164568530171,-0.00164568530171,-0.00164568530171,-0.00164568530171,1.30809636056
303,2017-05-07,0.911602209945,1.31096618759,-0.0113902612424,-0.0113902612424,1.31096618759,1.31096618759,0.977127337256,1.64121491107,-0.0113902612424,-0.0113902612424,-0.0113902612424,-0.0113902612424,1.29957592635
304,2017-05-08,0.914364640884,1.31219032932,-0.0120181735173,-0.0120181735173,1.31219032932,1.31219032932,0.983762431367,1.59599579542,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.3001721558
305,2017-05-09,0.917127071823,1.31341447105,0.0169020343757,0.0169020343757,1.31341447105,1.31341447105,1.03001049784,1.65042212996,0.0169020343757,0.0169020343757,0.0169020343757,0.0169020343757,1.33031650542
306,2017-05-10,0.919889502762,1.31463861278,0.0157095238346,0.0157095238346,1.31463861278,1.31463861278,1.00382698747,1.65007409851,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.33034813661
307,2017-05-11,0.922651933702,1.3158627545,-0.000525097159524,-0.000525097159524,1.3158627545,1.3158627545,0.977701498496,1.6248144162,-0.000525097159524,-0.000525097159524,-0.000525097159524,-0.000525097159524,1.31533765734
308,2017-05-12,0.925414364641,1.31708689623,-0.00703234098932,-0.00703234098932,1.31708689623,1.31708689623,0.980392372219,1.61839819712,-0.00703234098932,-0.00703234098932,-0.00703234098932,-0.00703234098932,1.31005455524
309,2017-05-13,0.92817679558,1.31831103796,-0.0016456853017,-0.0016456853017,1.31831103796,1.31831103796,0.997689907735,1.62729274285,-0.0016456853017,-0.0016456853017,-0.0016456853017,-0.0016456853017,1.31666535266
310,2017-05-14,0.930939226519,1.31953517969,-0.0113902612424,-0.0113902612424,1.31953517969,1.31953517969,0.994761962737,1.63244558943,-0.0113902612424,-0.0113902612424,-0.0113902612424,-0.0113902612424,1.30814491844
311,2017-05-15,0.933701657459,1.32075932141,-0.0120181735173,-0.0120181735173,1.32075932141,1.32075932141,0.983728909712,1.64599195731,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.3087411479
312,2017-05-16,0.936464088398,1.32198346314,0.0169020343757,0.0169020343757,1.32198346314,1.32198346314,1.01294279453,1.66645306265,0.0169020343757,0.0169020343757,0.0169020343757,0.0169020343757,1.33888549752
313,2017-05-17,0.939226519337,1.32320760487,0.0157095238346,0.0157095238346,1.32320760487,1.32320760487,1.02112998555,1.65897070354,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.3389171287
314,2017-05-18,0.941988950276,1.3244317466,-0.000525097159538,-0.000525097159538,1.3244317466,1.3244317466,0.995844552327,1.64517170111,-0.000525097159538,-0.000525097159538,-0.000525097159538,-0.000525097159538,1.32390664944
315,2017-05-19,0.944751381215,1.32565588832,-0.00703234098933,-0.00703234098933,1.32565588832,1.32565588832,1.00311092454,1.64200102768,-0.00703234098933,-0.00703234098933,-0.00703234098933,-0.00703234098933,1.31862354733
316,2017-05-20,0.947513812155,1.32688003005,-0.00164568530172,-0.00164568530172,1.32688003005,1.32688003005,0.996029123568,1.64825954187,-0.00164568530172,-0.00164568530172,-0.00164568530172,-0.00164568530172,1.32523434475
