,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,weekly,weekly_lower,weekly_upper,seasonal,yhat
38,2016-07-26,0.124309392265,8.10873684296,-0.0231119345924,-0.0231119345924,8.10873684296,8.10873684296,7.29523248796,8.92878295454,-0.0231119345924,-0.0231119345924,-0.0231119345924,-0.0231119345924,8.08562490837
39,2016-07-27,0.127071823204,8.12793152043,-0.0169274521156,-0.0169274521156,8.12793152043,8.12793152043,7.29693684631,8.88414013784,-0.0169274521156,-0.0169274521156,-0.0169274521156,-0.0169274521156,8.11100406832
40,2016-07-28,0.129834254144,8.14712619791,0.000596209341513,0.000596209341513,8.14712619791,8.14712619791,7.32864281632,8.98044634474,0.000596209341513,0.000596209341513,0.000596209341513,0.000596209341513,8.14772240725
41,2016-07-29,0.132596685083,8.16632087538,0.0340200687474,0.0340200687474,8.16632087538,8.16632087538,7.36914855364,9.02032725524,0.0340200687474,0.0340200687474,0.0340200687474,0.0340200687474,8.20034094412
42,2016-07-30,0.135359116022,8.18551555285,0.040798345906,0.040798345906,8.18551555285,8.18551555285,7.39668866809,9.04245470007,0.040798345906,0.040798345906,0.040798345906,0.040798345906,8.22631389875
43,2016-07-31,0.138121546961,8.20471023032,-0.0196412288336,-0.0196412288336,8.20471023032,8.20471023032,7.38369132507,9.06138458631,-0.0196412288336,-0.0196412288336,-0.0196412288336,-0.0196412288336,8.18506900149
44,2016-08-01,0.140883977901,8.21943364041,-0.0157340084535,-0.0157340084535,8.21943364041,8.21943364041,7.34199653785,8.98543054265,-0.0157340084535,-0.0157340084535,-0.0157340084535,-0.0157340084535,8.20369963195
45,2016-08-02,0.14364640884,8.2341570505,-0.0231119345924,-0.0231119345924,8.2341570505,8.2341570505,7.39334860052,8.9896116668,-0.0231119345924,-0.0231119345924,-0.0231119345924,-0.0231119345924,8.2110451159
46,2016-08-03,0.146408839779,8.24888046058,-0.0169274521156,-0.0169274521156,8.24888046058,8.24888046058,7.40146121514,9.07408695158,-0.0169274521156,-0.0169274521156,-0.0169274521156,-0.0169274521156,8.23195300847
47,2016-08-04,0.149171270718,8.26360387067,0.000596209341491,0.000596209341491,8.26360387067,8.26360387067,7.48784748795,9.10487698859,0.000596209341491,0.000596209341491,0.000596209341491,0.000596209341491,8.26420008001
48,2016-08-05,0.151933701657,8.27832728076,0.0340200687475,0.0340200687475,8.27832728076,8.27832728076,7.48296513099,9.07673889663,0.0340200687475,0.0340200687475,0.0340200687475,0.0340200687475,8.31234734951
49,2016-08-06,0.154696132597,8.29305069085,0.0407983459061,0.0407983459061,8.29305069085,8.29305069085,7.54511687321,9.1001866546,0.0407983459061,0.0407983459061,0.0407983459061,0.0407983459061,8.33384903676
50,2016-08-07,0.157458563536,8.30777410094,-0.0196412288335,-0.0196412288335,8.30777410094,8.30777410094,7.42607148894,9.05880576084,-0.0196412288335,-0.0196412288335,-0.0196412288335,-0.0196412288335,8.2881328721
51,2016-08-08,0.160220994475,8.32249751103,-0.0157340084535,-0.0157340084535,8.32249751103,8.32249751103,7.54206558255,9.13054685208,-0.0157340084535,-0.0157340084535,-0.0157340084535,-0.0157340084535,8.30676350257
52,2016-08-09,0.162983425414,8.33722092111,-0.0231119345924,-0.0231119345924,8.33722092111,8.33722092111,7.51750802757,9.14513916215,-0.0231119345924,-0.0231119345924,-0.0231119345924,-0.0231119345924,8.31410898652
53,2016-08-10,0.165745856354,8.3519443312,-0.0169274521155,-0.0169274521155,8.3519443312,8.3519443312,7.54299269154,9.16903141268,-0.0169274521155,-0.0169274521155,-0.0169274521155,-0.0169274521155,8.33501687909
54,2016-08-11,0.168508287293,8.36666774129,0.0005962093416,0.0005962093416,8.36666774129,8.36666774129,7.54470875227,9.13407707758,0.0005962093416,0.0005962093416,0.0005962093416,0.0005962093416,8.36726395063
55,2016-08-12,0.171270718232,8.37083608971,0.0340200687475,0.0340200687475,8.37083608971,8.37083608971,7.58367751388,9.23827667466,0.0340200687475,0.0340200687475,0.0340200687475,0.0340200687475,8.40485615846
56,2016-08-13,0.174033149171,8.37500443813,0.0407983459061,0.0407983459061,8.37500443813,8.37500443813,7.62000757131,9.20933177773,0.0407983459061,0.0407983459061,0.0407983459061,0.0407983459061,8.41580278404
57,2016-08-14,0.17679558011,8.37917278655,-0.0196412288336,-0.0196412288336,8.37917278655,8.37917278655,7.45807389466,9.17502263835,-0.0196412288336,-0.0196412288336,-0.0196412288336,-0.0196412288336,8.35953155772
58,2016-08-15,0.17955801105,8.38334113497,-0.0157340084535,-0.0157340084535,8.38334113497,8.38334113497,7.56141905361,9.13398160742,-0.0157340084535,-0.0157340084535,-0.0157340084535,-0.0157340084535,8.36760712652
59,2016-08-16,0.182320441989,8.38750948339,-0.0231119345924,-0.0231119345924,8.38750948339,8.38750948339,7.50069526383,9.15402398601,-0.0231119345924,-0.0231119345924,-0.0231119345924,-0.0231119345924,8.3643975488
60,2016-08-17,0.185082872928,8.39167783182,-0.0169274521156,-0.0169274521156,8.39167783182,8.39167783182,7.58360622795,9.17072464305,-0.0169274521156,-0.0169274521156,-0.0169274521156,-0.0169274521156,8.3747503797
61,2016-08-18,0.187845303867,8.39584618024,0.000596209341499,0.000596209341499,8.39584618024,8.39584618024,7.60224610045,9.27168991328,0.000596209341499,0.000596209341499,0.000596209341499,0.000596209341499,8.39644238958
62,2016-08-19,0.190607734807,8.40001452866,0.0340200687474,0.0340200687474,8.40001452866,8.40001452866,7.61541904738,9.26083034035,0.0340200687474,0.0340200687474,0.0340200687474,0.0340200687474,8.4340345974
